model_fold_0_0,,,,forecast_fold_0_0,,,,,,model_fold_1_0,,,,forecast_fold_1_0,,,,,,model_fold_2_0,,,,forecast_fold_2_0,,,,,,model_fold_3_0,,,,forecast_fold_3_0,,,,,,model_fold_4_0,,,,forecast_fold_4_0,,,,,,model_fold_5_0,,,,forecast_fold_5_0,,,,,,model_fold_6_0,,,,forecast_fold_6_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.07457367,21.81772693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.09913151,,,,,,,,,,22.09141666,,,,,,,,,,22.07512631,,,,,,,,,,22.07751129,,,,,,,,,,,,,,,,,,,21.38,,,19.73511874,23.90033512,21.81772693,-0.437726929,19.30564431,24.32980955,0,21.38,22.07457367,-0.694573671,,,,,,,0,21.38,22.09913151,-0.719131508,,,,,,,0,21.38,22.09141666,-0.71141666,,,,,,,0,21.38,22.07512631,-0.695126308,,,,,,,0,21.38,22.07751129,-0.697511288,,,,,,,0
20.01895935,20.18987743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.03201404,,,,,,,,,,20.0174034,,,,,,,,,,19.99653992,,,,,,,,,,19.98186505,,,,,,,,,,,,,,,,,,,19.78,,,18.10726924,22.27248562,20.18987743,-0.409877426,17.67779481,22.70196004,0,19.78,20.01895935,-0.238959354,,,,,,,0,19.78,20.03201404,-0.252014042,,,,,,,0,19.78,20.0174034,-0.237403399,,,,,,,0,19.78,19.99653992,-0.216539916,,,,,,,0,19.78,19.98186505,-0.201865047,,,,,,,0
19.73730733,20.03877222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.75120002,,,,,,,,,,19.73381259,,,,,,,,,,19.71593056,,,,,,,,,,19.69083462,,,,,,,,,,,,,,,,,,,19.52,,,17.95616403,22.12138041,20.03877222,-0.518772216,17.5266896,22.55085483,0,19.52,19.73730733,-0.217307332,,,,,,,0,19.52,19.75120002,-0.231200023,,,,,,,0,19.52,19.73381259,-0.213812585,,,,,,,0,19.52,19.71593056,-0.195930557,,,,,,,0,19.52,19.69083462,-0.170834616,,,,,,,0
20.28313769,20.59382773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.28246104,,,,,,,,,,20.25128101,,,,,,,,,,20.25123239,,,,,,,,,,20.22399434,,,,,,,,,,,,,,,,,,,20.92,,,18.51121954,22.67643592,20.59382773,0.326172271,18.08174511,23.10591035,0,20.92,20.28313769,0.636862308,,,,,,,0,20.92,20.28246104,0.637538961,,,,,,,0,20.92,20.25128101,0.668718986,,,,,,,0,20.92,20.25123239,0.668767609,,,,,,,0,20.92,20.22399434,0.696005662,,,,,,,0
22.9480291,22.88944471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.95741193,,,,,,,,,,22.94081814,,,,,,,,,,22.94036247,,,,,,,,,,22.92920839,,,,,,,,,,,,,,,,,,,24.73,,,20.80683652,24.9720529,22.88944471,1.840555287,20.37736209,25.40152733,0,24.73,22.9480291,1.781970898,,,,,,,0,24.73,22.95741193,1.772588071,,,,,,,0,24.73,22.94081814,1.78918186,,,,,,,0,24.73,22.94036247,1.789637528,,,,,,,0,24.73,22.92920839,1.800791613,,,,,,,0
30.18486761,29.15295332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.20238814,,,,,,,,,,30.19003044,,,,,,,,,,30.19386099,,,,,,,,,,30.1898812,,,,,,,,,,,,,,,,,,,30.81,,,27.07034513,31.23556151,29.15295332,1.657046676,26.64087071,31.66503594,0,30.81,30.18486761,0.625132386,,,,,,,0,30.81,30.20238814,0.607611863,,,,,,,0,30.81,30.19003044,0.619969561,,,,,,,0,30.81,30.19386099,0.616139012,,,,,,,0,30.81,30.1898812,0.620118796,,,,,,,0
39.42499158,38.26862655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.43748415,,,,,,,,,,39.42528337,,,,,,,,,,39.42285932,,,,,,,,,,39.43446394,,,,,,,,,,,,,,,,,,,37.98,,,36.18601836,40.35123474,38.26862655,-0.28862655,35.75654393,40.78070917,0,37.98,39.42499158,-1.444991579,,,,,,,0,37.98,39.43748415,-1.457484149,,,,,,,0,37.98,39.42528337,-1.445283368,,,,,,,0,37.98,39.42285932,-1.442859324,,,,,,,0,37.98,39.43446394,-1.454463944,,,,,,,0
36.64222363,36.52443248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.65417424,,,,,,,,,,36.65513847,,,,,,,,,,36.62635007,,,,,,,,,,36.62639817,,,,,,,,,,,,,,,,,,,36.55,,,34.44182429,38.60704067,36.52443248,0.02556752,34.01234986,39.0365151,0,36.55,36.64222363,-0.092223631,,,,,,,0,36.55,36.65417424,-0.104174236,,,,,,,0,36.55,36.65513847,-0.105138474,,,,,,,0,36.55,36.62635007,-0.076350073,,,,,,,0,36.55,36.62639817,-0.076398174,,,,,,,0
32.90631282,32.77400435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.91828012,,,,,,,,,,32.90323808,,,,,,,,,,32.88625494,,,,,,,,,,32.85386177,,,,,,,,,,,,,,,,,,,33.78,,,30.69139616,34.85661254,32.77400435,1.005995646,30.26192174,35.28608697,0,33.78,32.90631282,0.87368718,,,,,,,0,33.78,32.91828012,0.861719875,,,,,,,0,33.78,32.90323808,0.876761918,,,,,,,0,33.78,32.88625494,0.893745059,,,,,,,0,33.78,32.85386177,0.926138232,,,,,,,0
30.64421103,29.92761299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.64689299,,,,,,,,,,30.61966282,,,,,,,,,,30.62860825,,,,,,,,,,30.60027573,,,,,,,,,,,,,,,,,,,29.22,,,27.8450048,32.01022118,29.92761299,-0.707612992,27.41553037,32.43969561,0,29.22,30.64421103,-1.424211032,,,,,,,0,29.22,30.64689299,-1.42689299,,,,,,,0,29.22,30.61966282,-1.399662823,,,,,,,0,29.22,30.62860825,-1.408608249,,,,,,,0,29.22,30.60027573,-1.380275728,,,,,,,0
27.96829599,28.23206293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.96477967,,,,,,,,,,27.96024654,,,,,,,,,,27.95235957,,,,,,,,,,27.95719478,,,,,,,,,,,,,,,,,,,33.1,,,26.14945474,30.31467112,28.23206293,4.867937071,25.71998031,30.74414555,0,33.1,27.96829599,5.131704008,,,,,,,0,33.1,27.96477967,5.135220325,,,,,,,0,33.1,27.96024654,5.13975346,,,,,,,0,33.1,27.95235957,5.147640429,,,,,,,0,33.1,27.95719478,5.142805222,,,,,,,0
30.79661341,28.20833481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.83958249,,,,,,,,,,30.8326975,,,,,,,,,,30.84205082,,,,,,,,,,30.83505587,,,,,,,,,,,,,,,,,,,28.72,,,26.12572662,30.290943,28.20833481,0.511665186,25.6962522,30.72041743,0,28.72,30.79661341,-2.07661341,,,,,,,0,28.72,30.83958249,-2.119582494,,,,,,,0,28.72,30.8326975,-2.112697501,,,,,,,0,28.72,30.84205082,-2.122050816,,,,,,,0,28.72,30.83505587,-2.115055872,,,,,,,0
30.15447394,29.00925184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.12738069,,,,,,,,,,30.08936049,,,,,,,,,,30.10536322,,,,,,,,,,30.12462434,,,,,,,,,,,,,,,,,,,28.5,,,26.92664365,31.09186003,29.00925184,-0.509251836,26.49716922,31.52133445,0,28.5,30.15447394,-1.654473944,,,,,,,0,28.5,30.12738069,-1.627380689,,,,,,,0,28.5,30.08936049,-1.589360487,,,,,,,0,28.5,30.10536322,-1.605363216,,,,,,,0,28.5,30.12462434,-1.624624345,,,,,,,0
27.2914408,27.58451235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.33100525,,,,,,,,,,27.3744489,,,,,,,,,,27.3084549,,,,,,,,,,27.32169872,,,,,,,,,,,,,,,,,,,27.82,,,25.50190416,29.66712054,27.58451235,0.235487646,25.07242974,30.09659497,0,27.82,27.2914408,0.528559196,,,,,,,0,27.82,27.33100525,0.488994754,,,,,,,0,27.82,27.3744489,0.445551103,,,,,,,0,27.82,27.3084549,0.511545098,,,,,,,0,27.82,27.32169872,0.498301282,,,,,,,0
27.09738461,26.59104832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0857068,,,,,,,,,,27.03106517,,,,,,,,,,27.04436085,,,,,,,,,,26.97511985,,,,,,,,,,,,,,,,,,,26.37,,,24.50844013,28.67365651,26.59104832,-0.22104832,24.0789657,29.10313094,0,26.37,27.09738461,-0.727384608,,,,,,,0,26.37,27.0857068,-0.715706805,,,,,,,0,26.37,27.03106517,-0.661065171,,,,,,,0,26.37,27.04436085,-0.674360853,,,,,,,0,26.37,26.97511985,-0.605119854,,,,,,,0
26.91375282,26.94943599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.90665157,,,,,,,,,,26.89262836,,,,,,,,,,26.8984289,,,,,,,,,,26.89000537,,,,,,,,,,,,,,,,,,,26.31,,,24.8668278,29.03204418,26.94943599,-0.639435991,24.43735337,29.46151861,0,26.31,26.91375282,-0.603752818,,,,,,,0,26.31,26.90665157,-0.596651574,,,,,,,0,26.31,26.89262836,-0.582628364,,,,,,,0,26.31,26.8984289,-0.588428901,,,,,,,0,26.31,26.89000537,-0.580005369,,,,,,,0
26.86085962,27.3008886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.86469194,,,,,,,,,,26.87272641,,,,,,,,,,26.86213907,,,,,,,,,,26.86391549,,,,,,,,,,,,,,,,,,,28.63,,,25.21828041,29.38349679,27.3008886,1.329111398,24.78880598,29.81297122,0,28.63,26.86085962,1.769140381,,,,,,,0,28.63,26.86469194,1.765308065,,,,,,,0,28.63,26.87272641,1.75727359,,,,,,,0,28.63,26.86213907,1.767860932,,,,,,,0,28.63,26.86391549,1.766084509,,,,,,,0
30.79616091,30.13031972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.79863984,,,,,,,,,,30.77830188,,,,,,,,,,30.79470047,,,,,,,,,,30.78691608,,,,,,,,,,,,,,,,,,,29.95,,,28.04771153,32.21292791,30.13031972,-0.180319724,27.61823711,32.64240234,0,29.95,30.79616091,-0.846160911,,,,,,,0,29.95,30.79863984,-0.848639841,,,,,,,0,29.95,30.77830188,-0.828301884,,,,,,,0,29.95,30.79470047,-0.844700475,,,,,,,0,29.95,30.78691608,-0.836916078,,,,,,,0
33.21056949,33.11569392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.1946037,,,,,,,,,,33.17600676,,,,,,,,,,33.18805108,,,,,,,,,,33.19976943,,,,,,,,,,,,,,,,,,,34.42,,,31.03308573,35.19830211,33.11569392,1.304306084,30.6036113,35.62777653,0,34.42,33.21056949,1.209430505,,,,,,,0,34.42,33.1946037,1.225396296,,,,,,,0,34.42,33.17600676,1.243993239,,,,,,,0,34.42,33.18805108,1.23194892,,,,,,,0,34.42,33.19976943,1.220230565,,,,,,,0
35.24101843,34.60787202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.2589446,,,,,,,,,,35.26369394,,,,,,,,,,35.25642549,,,,,,,,,,35.26495334,,,,,,,,,,,,,,,,,,,36.67,,,32.52526383,36.69048021,34.60787202,2.062127984,32.0957894,37.11995463,0,36.67,35.24101843,1.428981574,,,,,,,0,36.67,35.2589446,1.411055403,,,,,,,0,36.67,35.26369394,1.406306061,,,,,,,0,36.67,35.25642549,1.413574505,,,,,,,0,36.67,35.26495334,1.405046659,,,,,,,0
32.96638651,31.4972988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.97382288,,,,,,,,,,32.96075242,,,,,,,,,,32.97009094,,,,,,,,,,32.96053412,,,,,,,,,,,,,,,,,,,33.81,,,29.41469061,33.57990699,31.4972988,2.312701203,28.98521618,34.00938141,0,33.81,32.96638651,0.843613491,,,,,,,0,33.81,32.97382288,0.836177117,,,,,,,0,33.81,32.96075242,0.849247584,,,,,,,0,33.81,32.97009094,0.839909059,,,,,,,0,33.81,32.96053412,0.849465884,,,,,,,0
29.54137612,27.95634065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.55650336,,,,,,,,,,29.55488635,,,,,,,,,,29.55178017,,,,,,,,,,29.57147714,,,,,,,,,,,,,,,,,,,28.99,,,25.87373246,30.03894884,27.95634065,1.033659349,25.44425803,30.46842327,0,28.99,29.54137612,-0.551376125,,,,,,,0,28.99,29.55650336,-0.566503356,,,,,,,0,28.99,29.55488635,-0.56488635,,,,,,,0,28.99,29.55178017,-0.561780171,,,,,,,0,28.99,29.57147714,-0.581477136,,,,,,,0
26.56763036,25.517396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.57391169,,,,,,,,,,26.56472549,,,,,,,,,,26.55197224,,,,,,,,,,26.55441315,,,,,,,,,,,,,,,,,,,26.43,,,23.43478781,27.60000419,25.517396,0.912604001,23.00531338,28.02947862,0,26.43,26.56763036,-0.137630361,,,,,,,0,26.43,26.57391169,-0.143911695,,,,,,,0,26.43,26.56472549,-0.134725487,,,,,,,0,26.43,26.55197224,-0.121972244,,,,,,,0,26.43,26.55441315,-0.124413151,,,,,,,0
23.51518757,23.50469508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.50391743,,,,,,,,,,23.48984354,,,,,,,,,,23.47301389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8,,,21.39163122,25.61775894,23.50469508,-0.704695079,20.73240451,26.27698565,0,22.8,23.51518757,-0.715187567,,,,,,,0,22.8,23.50391743,-0.703917428,,,,,,,0,22.8,23.48984354,-0.689843536,,,,,,,0,22.8,23.47301389,-0.673013885,,,,,,,0
20.36498461,20.75672915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.35023328,,,,,,,,,,20.34371442,,,,,,,,,,20.3201038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.14,,,18.6436653,22.86979301,20.75672915,0.383270847,17.98443859,23.52901972,0,21.14,20.36498461,0.775015391,,,,,,,0,21.14,20.35023328,0.789766715,,,,,,,0,21.14,20.34371442,0.796285585,,,,,,,0,21.14,20.3201038,0.819896196,,,,,,,0
19.64155225,19.52794779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.63591832,,,,,,,,,,19.63329762,,,,,,,,,,19.62159903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8,,,17.41488393,21.64101165,19.52794779,1.272052208,16.75565723,22.30023836,0,20.8,19.64155225,1.158447751,,,,,,,0,20.8,19.63591832,1.164081676,,,,,,,0,20.8,19.63329762,1.166702384,,,,,,,0,20.8,19.62159903,1.178400971,,,,,,,0
19.97660913,19.20111901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.96403361,,,,,,,,,,19.97293599,,,,,,,,,,19.9703167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.01,,,17.08805515,21.31418287,19.20111901,-0.191119011,16.42882844,21.97340958,0,19.01,19.97660913,-0.966609133,,,,,,,0,19.01,19.96403361,-0.954033606,,,,,,,0,19.01,19.97293599,-0.962935995,,,,,,,0,19.01,19.9703167,-0.960316704,,,,,,,0
19.63212716,19.60449323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.63281957,,,,,,,,,,19.62205181,,,,,,,,,,19.63589483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.15,,,17.49142937,21.71755708,19.60449323,0.545506774,16.83220266,22.37678379,0,20.15,19.63212716,0.517872844,,,,,,,0,20.15,19.63281957,0.517180428,,,,,,,0,20.15,19.62205181,0.527948188,,,,,,,0,20.15,19.63589483,0.514105166,,,,,,,0
22.9859733,22.67247293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.97637482,,,,,,,,,,22.96823197,,,,,,,,,,22.95892096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.54,,,20.55940907,24.78553678,22.67247293,1.867527075,19.90018236,25.44476349,0,24.54,22.9859733,1.554026697,,,,,,,0,24.54,22.97637482,1.563625175,,,,,,,0,24.54,22.96823197,1.571768026,,,,,,,0,24.54,22.95892096,1.58107904,,,,,,,0
30.10719974,28.86172786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07953181,,,,,,,,,,30.09500673,,,,,,,,,,30.07931869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.83,,,26.748664,30.97479172,28.86172786,-0.03172786,26.08943729,31.63401843,0,28.83,30.10719974,-1.277199742,,,,,,,0,28.83,30.07953181,-1.249531807,,,,,,,0,28.83,30.09500673,-1.265006734,,,,,,,0,28.83,30.07931869,-1.249318695,,,,,,,0
37.2879277,37.02848273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.29638358,,,,,,,,,,37.28057715,,,,,,,,,,37.29219052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.92,,,34.91541887,39.14154659,37.02848273,-0.108482729,34.25619216,39.8007733,0,36.92,37.2879277,-0.367927705,,,,,,,0,36.92,37.29638358,-0.376383582,,,,,,,0,36.92,37.28057715,-0.360577151,,,,,,,0,36.92,37.29219052,-0.372190521,,,,,,,0
35.80283153,35.81083483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.80924195,,,,,,,,,,35.78606106,,,,,,,,,,35.77711396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.73,,,33.69777097,37.92389869,35.81083483,0.919165172,33.03854426,38.58312539,0,36.73,35.80283153,0.927168466,,,,,,,0,36.73,35.80924195,0.920758047,,,,,,,0,36.73,35.78606106,0.943938945,,,,,,,0,36.73,35.77711396,0.952886043,,,,,,,0
33.4225558,32.75636124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.39323113,,,,,,,,,,33.40598152,,,,,,,,,,33.37901061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.24,,,30.64329738,34.8694251,32.75636124,1.483638758,29.98407068,35.52865181,0,34.24,33.4225558,0.817444197,,,,,,,0,34.24,33.39323113,0.846768869,,,,,,,0,34.24,33.40598152,0.834018482,,,,,,,0,34.24,33.37901061,0.860989394,,,,,,,0
30.01703025,29.04116797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.01793708,,,,,,,,,,30.01920101,,,,,,,,,,30.02315892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.91,,,26.92810411,31.15423183,29.04116797,-0.131167968,26.2688774,31.81345853,0,28.91,30.01703025,-1.10703025,,,,,,,0,28.91,30.01793708,-1.107937083,,,,,,,0,28.91,30.01920101,-1.109201007,,,,,,,0,28.91,30.02315892,-1.113158918,,,,,,,0
28.95253647,28.82244434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.92614677,,,,,,,,,,28.93201428,,,,,,,,,,28.94764128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8,,,26.70938049,30.9355082,28.82244434,-1.022444344,26.05015378,31.59473491,0,27.8,28.95253647,-1.152536475,,,,,,,0,27.8,28.92614677,-1.12614677,,,,,,,0,27.8,28.93201428,-1.13201428,,,,,,,0,27.8,28.94764128,-1.147641282,,,,,,,0
27.56272394,28.06009096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.57781333,,,,,,,,,,27.54930608,,,,,,,,,,27.5333183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.12,,,25.9470271,30.17315481,28.06009096,0.059909045,25.28780039,30.83238152,0,28.12,27.56272394,0.557276064,,,,,,,0,28.12,27.57781333,0.542186666,,,,,,,0,28.12,27.54930608,0.570693924,,,,,,,0,28.12,27.5333183,0.586681701,,,,,,,0
28.18962344,28.1714808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.18352974,,,,,,,,,,28.18300152,,,,,,,,,,28.1527475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.23,,,26.05841694,30.28454465,28.1714808,0.058519204,25.39919023,30.94377136,0,28.23,28.18962344,0.040376558,,,,,,,0,28.23,28.18352974,0.046470262,,,,,,,0,28.23,28.18300152,0.046998479,,,,,,,0,28.23,28.1527475,0.077252498,,,,,,,0
27.0516379,27.0256081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.04044738,,,,,,,,,,27.05291569,,,,,,,,,,27.0531214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.85,,,24.91254424,29.13867196,27.0256081,-1.175608102,24.25331754,29.79789867,0,25.85,27.0516379,-1.2016379,,,,,,,0,25.85,27.04044738,-1.190447382,,,,,,,0,25.85,27.05291569,-1.202915689,,,,,,,0,25.85,27.0531214,-1.203121396,,,,,,,0
25.57786021,26.3166149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.59409216,,,,,,,,,,25.58049468,,,,,,,,,,25.59126029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.29,,,24.20355104,28.42967875,26.3166149,-0.026614898,23.54432433,29.08890546,0,26.29,25.57786021,0.712139787,,,,,,,0,26.29,25.59409216,0.695907835,,,,,,,0,26.29,25.58049468,0.709505322,,,,,,,0,26.29,25.59126029,0.698739711,,,,,,,0
26.0858115,26.27143356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.09033214,,,,,,,,,,26.0867987,,,,,,,,,,26.0755377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.26,,,24.1583697,28.38449741,26.27143356,-0.011433557,23.49914299,29.04372412,0,26.26,26.0858115,0.174188499,,,,,,,0,26.26,26.09033214,0.169667863,,,,,,,0,26.26,26.0867987,0.173201302,,,,,,,0,26.26,26.0755377,0.184462303,,,,,,,0
27.20933378,27.22400026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.18756216,,,,,,,,,,27.20796483,,,,,,,,,,27.20651195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.71,,,25.1109364,29.33706411,27.22400026,1.485999743,24.45170969,29.99629082,0,28.71,27.20933378,1.500666216,,,,,,,0,28.71,27.18756216,1.522437835,,,,,,,0,28.71,27.20796483,1.502035171,,,,,,,0,28.71,27.20651195,1.503488048,,,,,,,0
30.13090507,29.39959483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.14756982,,,,,,,,,,30.14515823,,,,,,,,,,30.1590102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.6,,,27.28653097,31.51265868,29.39959483,2.200405174,26.62730426,32.17188539,0,31.6,30.13090507,1.469094927,,,,,,,0,31.6,30.14756982,1.452430181,,,,,,,0,31.6,30.14515823,1.454841769,,,,,,,0,31.6,30.1590102,1.440989801,,,,,,,0
34.36732729,32.91080599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.35571,,,,,,,,,,34.36857122,,,,,,,,,,34.38121405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.64,,,30.79774213,35.02386984,32.91080599,2.729194013,30.13851542,35.68309655,0,35.64,34.36732729,1.272672714,,,,,,,0,35.64,34.35571,1.284290001,,,,,,,0,35.64,34.36857122,1.27142878,,,,,,,0,35.64,34.38121405,1.258785947,,,,,,,0
35.93561455,34.06808197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.93259056,,,,,,,,,,35.93091316,,,,,,,,,,35.95073706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.53,,,31.95501811,36.18114583,34.06808197,3.46191803,31.2957914,36.84037254,0,37.53,35.93561455,1.594385454,,,,,,,0,37.53,35.93259056,1.597409439,,,,,,,0,37.53,35.93091316,1.599086841,,,,,,,0,37.53,35.95073706,1.579262936,,,,,,,0
34.02169493,31.52572604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.00594117,,,,,,,,,,34.00509359,,,,,,,,,,34.01058903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.55,,,29.41266218,33.6387899,31.52572604,3.024273959,28.75343547,34.29801661,0,34.55,34.02169493,0.528305065,,,,,,,0,34.55,34.00594117,0.544058833,,,,,,,0,34.55,34.00509359,0.544906409,,,,,,,0,34.55,34.01058903,0.539410969,,,,,,,0
29.8172614,27.38285064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.8089525,,,,,,,,,,29.79512552,,,,,,,,,,29.79564794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.99,,,25.26978678,29.4959145,27.38285064,3.60714936,24.61056007,30.15514121,0,30.99,29.8172614,1.172738604,,,,,,,0,30.99,29.8089525,1.1810475,,,,,,,0,30.99,29.79512552,1.194874481,,,,,,,0,30.99,29.79564794,1.194352061,,,,,,,0
27.83595611,25.09272351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.82522656,,,,,,,,,,27.80901759,,,,,,,,,,27.80086717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.61,,,22.97965966,27.20578737,25.09272351,2.517276486,22.32043295,27.86501408,0,27.61,27.83595611,-0.225956105,,,,,,,0,27.61,27.82522656,-0.215226562,,,,,,,0,27.61,27.80901759,-0.19901759,,,,,,,0,27.61,27.80086717,-0.190867172,,,,,,,0
24.50446406,24.52280039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.48913943,,,,,,,,,,24.4743553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.78,,,22.41444368,26.63115711,24.52280039,0.257199606,21.40852936,27.63707143,0,24.78,24.50446406,0.275535944,,,,,,,0,24.78,24.48913943,0.290860566,,,,,,,0,24.78,24.4743553,0.305644703,,,,,,,0
21.81458894,21.68770481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.79767104,,,,,,,,,,21.78254874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.69,,,19.57934809,23.79606152,21.68770481,0.002295193,18.57343377,24.80197584,0,21.69,21.81458894,-0.124588939,,,,,,,0,21.69,21.79767104,-0.107671043,,,,,,,0,21.69,21.78254874,-0.09254874,,,,,,,0
20.3288809,20.32144399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.32538765,,,,,,,,,,20.30186866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.77,,,18.21308727,22.4298007,20.32144399,-0.551443987,17.20717295,23.43571502,0,19.77,20.3288809,-0.558880905,,,,,,,0,19.77,20.32538765,-0.555387649,,,,,,,0,19.77,20.30186866,-0.531868658,,,,,,,0
19.53001613,19.84495581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.51104874,,,,,,,,,,19.49507554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.09,,,17.7365991,21.95331253,19.84495581,-0.754955814,16.73068478,22.95922685,0,19.09,19.53001613,-0.440016132,,,,,,,0,19.09,19.51104874,-0.421048744,,,,,,,0,19.09,19.49507554,-0.405075544,,,,,,,0
20.1058113,20.60787551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0968929,,,,,,,,,,20.07561084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.11,,,18.4995188,22.71623223,20.60787551,0.502124486,17.49360448,23.72214655,0,21.11,20.1058113,1.004188704,,,,,,,0,21.11,20.0968929,1.013107104,,,,,,,0,21.11,20.07561084,1.034389161,,,,,,,0
