Date,dma_a,dma_b,dma_c,dma_d,dma_e,dma_f,dma_g,dma_h,dma_i,dma_j,diurnal_dma_a,diurnal_dma_b,diurnal_dma_c,diurnal_dma_d,diurnal_dma_e,diurnal_dma_f,diurnal_dma_g,diurnal_dma_h,diurnal_dma_i,diurnal_dma_j,AIR_TEMP,AIR_HUMIDITY
2022-03-28 15:00:00,7.66,9.39,3.92,35.1,79.81,8.37,25.09,23.19,24.78,34.2,10.112355459846594,9.571777690177202,4.35797762946653,33.81587099501565,79.10040251181303,8.255908284728134,24.225355796321892,22.88066408025822,22.951066297025612,30.19778966501507,8.4,97.0
2022-03-28 16:00:00,7.03,9.38,3.73,37.34,77.58,7.75,24.1,23.39,22.04,29.76,9.345880383894919,9.656268656716419,4.356423554446763,33.830533120546,78.18611940298509,7.9833707470249635,23.959556949836333,22.659451599251543,22.21975308448669,29.628307138745694,8.9,97.0
2022-03-28 17:00:00,6.88,9.44,3.92,37.12,78.82,9.9,25.78,21.72,22.02,29.53,8.945736238017384,9.921044776119404,4.672652251550564,34.807482113909685,79.53746268656717,8.450661500449666,24.78119577938245,22.61444005006656,21.002537313432835,28.707092591152865,10.1,95.0
2022-03-28 18:00:00,6.62,9.8,4.12,38.56,84.5,9.13,25.26,22.72,22.51,29.16,9.05403236283225,10.532869916696018,5.175139282084105,37.27186022888882,84.05777768793739,8.700677006846364,26.944501883674164,23.053831392692196,20.131566569652115,28.050970347356078,10.3,94.0
2022-03-28 19:00:00,7.82,10.43,4.56,41.59,90.47,9.53,30.76,24.89,20.34,30.04,9.595162886258022,11.476910331896212,5.750704941274906,40.66599233129076,89.55188293754712,9.152759669979169,29.6115065688569,23.78119092851506,20.15241660070881,28.35845649967925,10.7,93.0
2022-03-28 20:00:00,7.66,10.16,4.53,37.81,93.77,10.44,30.27,24.17,19.73,28.27,9.765382905010258,11.262257603962352,5.862239867096254,41.26041324158742,91.63757349032632,8.952414495627078,30.586294716166947,23.808034411596108,19.492559446890443,27.657584059298582,10.9,92.0
2022-03-28 21:00:00,6.45,9.57,4.06,38.44,86.73,9.32,28.9,22.51,18.31,25.23,8.553447936710658,10.250729009726731,5.168267487032049,35.88218514895062,84.63553098523597,8.493178195962304,27.870232016415656,21.622394350082267,18.816592425052654,25.93821946877329,10.9,90.0
2022-03-28 22:00:00,5.75,9.04,3.38,29.63,75.48,9.12,24.62,19.68,18.28,24.11,7.342433059831768,9.058078124500577,4.117167379985261,30.777702954147877,75.1631874855878,7.4635737811356,24.25040796257624,18.855532755168216,18.709664703791773,24.864048227033397,10.6,89.0
2022-03-28 23:00:00,5.29,8.36,3.14,29.69,69.46,8.3,22.41,17.9,17.36,22.48,6.7408100864801455,8.383690154313879,3.772259709342729,28.43550133038145,68.71769997966067,7.099409326165944,22.27036262879103,17.017690206954533,18.48108092053479,23.55890340359414,10.0,91.0
2022-03-29 00:00:00,3.19,7.71,2.29,26.76,59.03,6.83,20.16,15.04,16.6,20.94,6.199132435718586,7.975636214782254,3.190809227180924,25.253929223152266,60.16898908537619,6.667374029852973,19.178353307857382,14.278430377637624,17.577841931088706,22.01230078896031,9.8,91.0
2022-03-29 01:00:00,2.91,7.52,2.1,25.52,54.06,7.4,18.12,13.12,16.63,21.41,5.94919938215802,7.5781893981554935,2.926463980069852,23.869851717736907,55.28262095665172,6.422765484716282,17.08646899215223,12.518173071031596,17.303075026522215,21.22307626498832,9.5,91.0
2022-03-29 02:00:00,2.75,7.32,2.1,23.51,51.74,7.74,16.24,13.24,15.71,19.78,16.16930327826805,7.6006130927467135,2.8295604206899196,23.745074238636228,53.207947413642394,6.194231893938979,15.844950514445294,11.574968094691059,17.379339417613917,21.22588967210811,9.2,81.0
2022-03-29 03:00:00,10.337692269906007,7.37,1.95,24.39,51.78,7.1,16.2,11.45,15.98,19.54,6.691210695070418,7.646464660590996,2.716046859318189,23.585068736412577,52.804651064636474,6.187155750394541,15.644712533562464,11.371204357244894,17.828464576237867,21.824860167396757,9.2,78.0
2022-03-29 04:00:00,4.4,7.52,1.93,26.08,52.79,7.76,16.51,12.03,17.67,22.36,6.1012662838025875,7.724777816541634,2.777592155375482,23.860421131164877,53.625265265910954,6.292244329503022,16.23737589055577,11.533580300485653,17.478523329670505,21.55917219529552,8.9,77.0
2022-03-29 05:00:00,4.72,7.57,2.13,29.41,55.36,8.02,17.27,13.17,17.85,22.77,6.450801005871998,8.018554936881714,3.356071171738476,26.253494690659345,57.40401538428605,6.437115589661865,18.04352230433164,12.840512143573198,17.577087038567452,22.20061915035531,8.7,77.0
2022-03-29 06:00:00,5.86,8.76,3.33,28.46,71.81,8.73,23.38,17.29,19.89,27.57,8.08987323011087,9.356692997960256,4.779221484350744,33.01912570047576,73.28153755876713,7.768039447430162,23.712248671513507,17.16760777043134,18.820878411019407,25.93132145871065,8.4,79.0
2022-03-29 07:00:00,8.55,10.2,4.45,40.11,100.07,12.28,35.08,27.49,20.2,29.92,10.371290838809335,10.851920472791285,6.012755034128582,41.737506132658005,99.11640578970776,10.00167681465882,32.85046861599914,25.691259920043105,20.799114920483323,30.162018802194993,8.7,78.0
2022-03-29 08:00:00,9.31,9.72,4.43,41.28,99.76,10.39,34.07,29.29,26.54,32.55,10.947448508589027,10.950230818606864,5.75336884908643,41.41559470953995,100.0004858318164,9.330692382263871,33.11589704639257,28.700115030068268,22.699358444915674,32.44260959831723,9.4,76.0
2022-03-29 09:00:00,9.79,9.77,4.09,41.34,93.84,9.27,30.37,28.65,22.95,31.88,10.891436351287648,10.517698714547524,5.292489828956986,39.18166524681946,94.36715778541715,9.069039779962871,30.068737620232977,28.505073560810164,23.190132297241714,33.04549844604229,10.9,76.0
2022-03-29 10:00:00,10.17,9.05,3.98,41.94,97.12,8.6,28.74,27.5,22.89,32.2,10.750097500970822,9.987094984804585,4.833972202614556,36.996676567348146,88.17706989348999,9.048611921023927,27.646516511592324,27.507699794015046,23.671687633963224,32.85544909603551,11.5,71.4940095680721
2022-03-29 11:00:00,9.77,9.09,3.97,36.66,89.25,8.55,27.0,27.12,23.7,32.46,10.48825671882596,9.629822766890861,4.612050194110057,35.191859024875946,84.46285617751897,8.938037432523371,26.070773692773116,25.9727088142391,23.551832868887686,32.40668417063404,11.7,73.00178460975607
2022-03-29 12:00:00,8.35,8.98,4.07,38.25,86.19,9.19,25.87,24.8,20.69,29.37,10.370059828405168,9.63573201796878,4.494227446059246,35.218985009439294,85.01978202606986,8.796599918963674,25.780843254820127,26.014675160180285,22.43746291953369,31.118525709069225,11.6,74.18980571760837
2022-03-29 13:00:00,8.19,9.31,3.67,35.44,86.26,8.54,27.43,25.54,22.79,32.44,10.446714398813286,9.733913812717752,4.523875046648471,36.21646276299123,85.42681718065693,9.422812347418501,26.54375674045062,26.211674289303943,23.61609770449407,31.556686309598366,12.4,71.36692237043712
2022-03-29 14:00:00,8.57,8.97,3.62,31.54,83.83,8.05,26.01,25.37,24.74,32.83,10.54972026908436,9.546981335113381,4.2735132154262985,35.009990593332866,82.0615151158914,8.954945576376968,25.151895014025207,24.571223444545854,23.931996642987027,31.681750843611656,13.0,68.54605935063573
2022-03-29 15:00:00,8.06,9.12,3.68,32.01,79.7,8.48,24.84,23.38,20.14,27.5,10.146116918961042,9.495908865077281,4.201441814985305,34.01494542523693,79.12756437634549,8.804387840187568,24.088944682439816,23.22024830405156,23.350562910978134,30.851980495002557,12.6,67.77992858558372
2022-03-29 16:00:00,6.93,9.65,3.87,35.15,78.59,7.78,24.66,22.91,21.89,31.57,9.369422369666093,9.587750967659519,4.271274860796277,34.08188902365316,78.46328238494293,8.488678685740219,23.978018273400437,23.050757153873164,22.740247145320318,30.786560934936876,12.7,82.0
2022-03-29 17:00:00,7.28,9.31,4.18,34.93,80.05,10.04,23.89,23.99,20.17,27.25,9.060268368835054,9.894470211196294,4.663674327551267,34.900609356646534,79.73769905295148,8.95738491401081,24.855909125423395,23.18512318700125,21.42231050472017,29.53235217148404,12.3,82.0
2022-03-29 18:00:00,7.5,9.74,3.8,37.56,83.76,8.91,27.51,23.55,20.84,29.22,9.30946960745295,10.523406456600702,5.204776119402985,37.5443177470163,84.21605879387712,8.87439945308847,26.899260614960287,23.334864574998054,20.239197970535823,28.31179756476045,12.4,84.0
2022-03-29 19:00:00,7.6,9.71,4.41,41.61,90.94,10.82,28.46,25.16,19.64,28.12,9.679316483415965,11.213307511733767,5.816268656716418,40.02514215417374,90.21796190227136,9.301060163758587,29.450550719313583,23.858578837784606,20.14650508992315,28.61976751836712,12.4,84.0
2022-03-29 20:00:00,7.9,9.79,4.63,41.01,93.51,11.64,29.2,26.09,19.64,27.85,9.921713922801757,11.025219669207049,5.811940298507462,40.147765300057884,91.67265444889699,8.970913629598648,30.157619330027746,23.805224162788182,19.634388501787907,27.807787865604446,12.6,81.0
2022-03-29 21:00:00,6.77,9.65,4.13,32.3,85.63,10.6,27.65,22.66,19.3,25.46,8.731655222914414,10.012344172232341,5.037313432835821,35.73777651382689,84.20899116501054,8.44744064220233,27.434459148868598,21.384639692531138,18.878913677432084,26.132849675901454,12.7,81.0
2022-03-29 22:00:00,5.7,8.5,3.66,27.53,76.91,7.49,24.17,19.77,17.84,23.29,7.634682798623958,9.007795296775548,4.161641791044776,31.119124313418883,75.30372402505456,7.6394130080619504,24.264027939720954,18.769721299230298,18.655650009028445,24.988260944404924,12.2,81.0
2022-03-29 23:00:00,5.68,7.92,2.91,28.01,67.94,7.15,22.48,17.89,18.19,22.37,7.121048004655364,8.40083576586512,3.71044776119403,28.57227367398695,69.04126902556958,7.227760809373484,22.18121887614523,16.992389376048806,18.29830053948125,23.433700280576513,12.3,77.0
2022-03-30 00:00:00,4.64,7.63,2.29,26.92,60.13,7.17,20.1,15.12,16.55,19.87,6.654761614985944,7.928861834056416,3.17044776119403,25.599717265828136,60.317600394159875,6.642309932281091,19.410086664753415,14.230223195307794,17.781092748822207,21.944582819630444,11.7,79.0
2022-03-30 01:00:00,4.5,7.27,2.17,25.86,54.57,7.04,17.25,13.88,17.75,21.33,6.196137379860114,7.535946276232413,2.888059701492537,23.94588868126548,55.43485871935319,6.277220478639897,17.043097229883152,12.357192824571202,17.433783382614365,21.272031694074986,11.4,83.0
2022-03-30 02:00:00,4.46,7.26,2.14,26.11,52.62,6.95,16.61,12.94,17.98,21.23,6.108219941131019,7.553723424840795,2.828805970149254,23.894709459879255,53.23714194070247,6.170457354743508,15.898447997007374,11.529777705703777,17.484985629625946,21.42589702695669,11.3,81.0
2022-03-30 03:00:00,4.52,7.35,2.03,25.41,52.08,6.77,16.44,12.09,17.95,21.32,6.006516351152841,7.578007758060751,2.7867164179104478,23.31971277557805,53.00861962700996,6.148042898784837,15.866107232593981,11.323633956271086,17.68410031193263,21.85421877297284,11.5,76.0
2022-03-30 04:00:00,4.32,7.28,1.94,25.04,54.52,7.14,16.28,12.47,18.42,21.73,6.082292661432796,7.63174475970764,2.81044776119403,23.466215849363575,53.599577284255346,6.172072553035481,16.356986846902924,11.438687613336278,17.237724839144008,21.504987253914592,11.2,77.0
2022-03-30 05:00:00,3.86,7.43,2.31,27.34,57.26,7.82,17.19,13.61,18.84,22.98,6.620178348205654,7.967073997579627,3.384179104477612,25.736882748388435,57.256864320228715,6.473543875707337,18.34857006021934,12.725430809215485,17.364720434765562,21.884715363431763,11.5,77.0
2022-03-30 06:00:00,5.45,8.62,3.45,29.63,72.97,9.09,23.55,17.73,18.81,26.2,8.36128851198617,9.346848128448752,4.791492537313433,32.755833222306656,73.34888977451199,7.849185986410153,23.822391904913047,17.071053924295523,18.71110727814072,26.053511118950002,10.4,79.0
2022-03-30 07:00:00,8.53,10.21,4.44,40.0,100.03,11.15,33.31,26.89,20.08,29.36,10.483221587155505,10.859921338333136,5.970298507462687,41.33479519474789,98.85666414034905,9.904156032457509,32.51135373794233,25.486328557098016,20.956292072307747,30.52939713548051,12.1,81.0
2022-03-30 08:00:00,10.18,9.72,4.19,38.14,97.52,10.44,31.82,29.63,18.91,27.56,10.840864519502588,10.886288313123051,5.777462686567164,41.34767718923925,99.53894035989727,9.1788786441478,32.9136826355297,28.479947165427337,22.450677983033547,32.26937038377081,12.2,81.0
2022-03-30 09:00:00,9.95,9.69,3.87,38.25,92.6,8.65,29.52,28.59,20.95,29.96,10.754643573306444,10.43241302441076,5.375522388059701,39.61890481314692,94.53949174922434,9.0154055602318,30.57734169040143,28.508224087790527,22.812396951556565,32.53647085274985,12.9,81.0
2022-03-30 10:00:00,9.43,8.59,3.7,37.55,87.53,8.68,27.92,27.28,22.29,31.14,10.52707607345661,10.03055817704183,4.883174786802306,37.400984568255936,88.74402365937576,8.556770533695287,28.003115399614746,27.121339995935934,23.32718836228217,32.66797325441131,13.3,78.0
2022-03-30 11:00:00,7.84,8.83,3.5,34.38,83.64,8.07,27.24,26.86,22.82,31.2,10.335287137110486,9.758759819829427,4.696257754648775,35.755150264562,85.06952482377613,8.335129730692096,26.41394067361529,25.850064374305887,23.57566399609887,32.12661324704983,13.8,75.0
2022-03-30 12:00:00,8.24,9.1,3.26,36.24,85.28,9.5,26.05,26.36,22.47,32.18,10.495653372097253,9.63305486432343,4.638294661686446,35.976763406067086,85.28258338727136,8.235124065570846,26.46549811780857,26.035011045559298,22.981977790271333,31.274459742457058,14.1,72.0
2022-03-30 13:00:00,9.05,9.131888225134484,3.37,32.16,84.42,8.76,27.46,28.25,21.91,30.23,10.477330907696786,9.693948244814077,4.453351666878334,36.41442073516219,85.5009235994512,8.196880220446241,26.3668837082979,26.096532574684332,23.61007695587628,31.52748260494391,14.3,72.0
2022-03-30 14:00:00,9.41,8.77,3.28,32.14,80.89,9.15,25.24,25.61,23.17,30.47,10.584774233471512,9.544753225289357,4.301117015890505,35.23292793532082,82.01650392833889,8.329175879379692,25.306674730206925,24.50006505162041,23.641909702406267,31.325671341754,13.9,71.0
2022-03-30 15:00:00,8.59,8.95,3.19,30.13,77.18,8.48,24.27,24.48,21.89,28.12,10.217089227375569,9.425965073440254,4.31199394157213,33.750315549181714,78.9397858235869,8.204497432480224,24.00850119431379,23.05618945405627,22.63265275837753,29.621814995280342,13.4,76.0
2022-03-30 16:00:00,7.82,8.21,3.21,32.24,77.19,8.98,23.79,23.19,20.8,27.87,9.60744835250337,9.594158324094513,4.317829519466338,33.4010056971712,78.5167195233385,7.979417946700098,24.15791932574617,22.824678064281024,22.33664822456433,30.017678401001053,12.5,80.0
2022-03-30 17:00:00,8.61,8.42,3.35,37.51,77.78,8.89,23.97,23.4,21.45,29.74,9.203741852786486,9.91031344328477,4.758208955223881,34.86704537365471,80.05423588755268,8.52416032026647,24.993289447850085,22.882719191920465,21.11848878467066,28.9896470107867,12.2,82.0
2022-03-30 18:00:00,8.3,9.03,3.81,38.07,81.97,10.27,25.76,24.14,19.94,27.58,9.340066665314891,10.62936362304481,5.443432835820896,37.6352761098996,84.51927443587724,8.824789080801366,27.037739100147732,23.492197218035102,20.539847975008946,28.676588309217493,12.5,76.0
2022-03-30 19:00:00,7.45,9.4,4.22,40.2,90.64,10.25,30.82,26.15,20.07,28.03,9.97404349230023,11.466976674008828,5.94102164682775,40.17685772871234,90.02581813684604,9.17289672490755,29.784055925865264,24.16160003267663,20.081810638664287,28.645190195539005,12.7,74.0
2022-03-30 20:00:00,7.26,9.58,3.96,39.18,92.34,9.28,31.46,24.5,17.9,26.36,10.112939188648744,11.25404440034908,5.9083582089552245,40.273087986694065,91.58544573966424,8.994681747057019,30.77130633732149,23.699710413983603,19.750843469883268,27.938467794838495,12.0,79.0
2022-03-30 21:00:00,5.37,9.21,4.12,35.62,84.49,9.6,29.11,22.43,19.64,25.93,8.845685688988505,10.15307611846311,5.178507462686567,35.82249554889997,84.5273059675502,8.333145736545896,27.973536310250754,21.400195591705586,19.081685890185227,26.276692478282726,12.2,78.0
2022-03-30 22:00:00,4.53,8.38,3.4,29.09,75.09,8.1,24.75,19.67,20.92,24.69,7.6660042374385355,9.10505892430122,4.155136507267834,30.85517045695663,75.51890177480364,7.343374794520638,24.38884899267179,18.910291169265438,18.91874957952565,25.281975926707112,11.1,86.0
2022-03-30 23:00:00,4.15,7.81,2.75,24.38,68.37,7.63,22.09,18.02,21.01,23.46,7.096939039439203,8.453561955582172,3.803962397880519,28.35719673901595,69.0766037721501,6.953893001257804,22.227547333786394,17.09081933663292,18.743809607581117,23.996478795797454,11.3,91.0
2022-03-31 00:00:00,3.25,7.57,2.22,23.42,59.89,8.08,19.67,15.01,19.57,22.12,6.410715586275283,7.9551721549815015,3.1492604919880822,25.536640116169064,60.429699855592474,6.633330221998648,19.369420408077833,14.360754859700794,17.580091043334686,22.0228111720209,11.6,88.0
2022-03-31 01:00:00,3.84,7.23,2.13,26.93,54.5,7.59,18.02,14.11,19.08,20.96,6.014888516240991,7.564841289704932,2.9061554167379566,24.44075709838515,55.273682562043255,6.354182523170485,17.09845889932751,12.51952866164946,17.419358985734316,21.32955718344119,11.4,87.0
2022-03-31 02:00:00,3.93,7.17,2.1,25.28,53.05,6.82,16.33,12.89,18.47,20.66,6.093458515646454,7.6062577036347605,2.862948143929928,23.959622749529746,53.3055172472188,6.209978315231586,16.04033500262312,11.626977084812207,17.277402396637598,21.083947188854477,12.1,84.0
2022-03-31 03:00:00,4.14,7.14,1.96,26.67,52.24,6.97,16.35,12.39,19.81,21.76,6.298299208921293,7.612192197839761,2.68771984147544,23.259665129458917,52.925323529180915,6.118262680306825,15.79988937265685,11.28874881867823,17.720037804560338,21.691632442703362,11.9,81.0
2022-03-31 04:00:00,4.36,7.33,1.92,26.0,53.57,7.26,16.31,12.21,18.34,21.33,6.089056587798826,7.682537313432836,2.7739125659689168,23.41322946446622,53.59988418150557,6.2078133347677635,16.219062458110795,11.532256922383963,17.411534575280356,21.576380964568543,11.3,87.0
2022-03-31 05:00:00,5.2,7.6,2.22,28.37,55.63,7.38,17.99,13.75,17.48,21.76,6.586432739488749,8.035404432871701,3.3594106930302834,25.877979984916653,57.54408537661995,6.434112390236236,18.333555783371533,12.667549373115113,17.743067620455975,22.343252891235895,10.8,91.0
2022-03-31 06:00:00,5.58,8.34,3.34,30.82,71.65,8.46,23.12,17.89,18.35,25.09,8.185116226482307,9.415009649326503,4.831641791044777,32.96548422517223,73.69114635326123,7.875195774070226,23.95882912210209,17.03240893476872,19.178833141762894,26.3703342953755,10.8,93.0
2022-03-31 07:00:00,7.97,10.0,4.3,37.11,96.42,11.56,33.86,26.51,20.18,28.84,10.351237792824948,10.8989696994452,5.9707462686567165,41.663579798915634,99.00094268016065,9.850930264267499,32.81908595020371,25.578833950169734,21.194480416740397,30.514650444759788,11.5,89.0
2022-03-31 08:00:00,8.23,9.23,4.06,34.97,95.94,9.48,32.33,28.76,22.77,32.15,10.721216173957643,10.893760300946461,5.820294117647059,41.37996657138371,99.7775728812016,9.219591108456166,33.175130418282315,28.413461986345208,22.554030507623665,32.19209499684102,12.2,83.0
2022-03-31 09:00:00,8.03,8.94,3.85,35.86,89.85,9.81,28.25,28.92,22.4,31.8,10.689538013772106,10.44415718741077,5.420537186589134,39.2837666512338,94.05499249566118,8.927061246487112,30.443690137808986,28.169263862736084,22.847088320125746,32.44910211007422,11.4,85.0
2022-03-31 10:00:00,8.0,8.82,3.52,38.5,85.59,8.86,28.94,27.52,22.28,30.65,10.52227546813535,9.953823529411764,4.87624163675594,37.28142503570507,88.29906641538021,8.527988209400279,27.752166594652543,27.449883656162108,23.257412098680273,32.53852592826678,11.3,86.0
2022-03-31 11:00:00,8.16,8.69,3.52,34.99,82.99,8.64,26.5,27.31,22.35,30.91,10.315679419892831,9.778970588235294,4.653023986600068,35.435405041745945,84.61888029891303,8.338407597085679,26.027131399228857,25.857910182223403,23.278967328150816,31.936517538435396,11.2,85.0
2022-03-31 12:00:00,6.71,8.54,3.29,35.96,83.33,9.33,26.3,26.55,22.36,30.52,10.28794117647059,9.722113718267062,4.697632896789572,35.594454431568444,84.95058823529412,8.641887752489918,25.845290351955175,26.019691627039563,22.406617647058823,31.09118979059454,11.5,83.0
2022-03-31 13:00:00,7.69,9.24,3.41,36.65,83.88,10.12,25.86,27.07,21.11,28.94,10.47643317851518,9.858976409561341,4.531288421602943,36.16131126355886,85.35264705882354,8.372111612331306,26.319475359736323,26.06533834083497,23.37157393538842,31.37472682989738,11.8,80.0
2022-03-31 14:00:00,8.37,9.28,3.25,36.29,80.88,9.24,25.39,25.5,22.35,29.64,10.512123891593873,9.657217197919593,4.368382352941176,35.09525905519626,81.99102707803804,8.398768409241445,25.336627015464547,24.585602311603495,23.17359978541114,31.06573231798772,12.2,78.0
2022-03-31 15:00:00,7.45,8.56,3.29,30.12,77.18,9.24,24.1,23.76,20.64,27.88,10.000038638338163,9.613545112667174,4.288988819977834,34.18769251693543,78.73954737528982,8.209104151324642,24.023208494778114,22.832159684957706,22.838139383556022,29.897313944958164,12.4,77.0
2022-03-31 16:00:00,5.93,8.6,3.06,33.72,76.74,7.62,26.0,22.5,22.46,29.91,9.248361509702063,9.71835070546237,4.345882352941176,34.4258647649961,78.17012657812545,7.79607000435198,24.073379388293073,22.781323905988796,22.91963822302342,30.62819002309344,12.2,85.0
2022-03-31 17:00:00,6.72,9.06,3.5,37.51,79.06,8.39,24.87,23.72,19.98,27.56,9.02778042780464,10.109005818051871,4.716323529411764,34.95741303457114,79.7716130156762,8.421284387608248,24.82245840685282,23.108902375320536,21.249187895378874,29.033652638065362,12.1,84.0
2022-03-31 18:00:00,6.84,8.69,3.42,36.66,83.49,10.29,25.99,24.37,19.58,26.59,9.286005006078225,10.668925811736315,5.3655456377244,37.526606851141494,84.09218881829918,8.678722416359133,26.582717511942842,23.41573811567753,20.771796966184997,28.90452519932131,11.2,92.0
2022-03-31 19:00:00,8.07,9.18,3.69,38.03,88.09,11.41,28.03,24.39,20.37,27.32,9.770931186611127,11.399865739368126,5.799827226315358,39.88683076274834,88.98391418017147,9.081649256866287,29.32559960996238,23.693900657753037,20.307128980304245,28.931725329545547,11.3,94.0
2022-03-31 20:00:00,7.71,9.84,4.17,41.24,89.79,11.27,29.07,24.94,18.86,27.49,9.947946850363504,11.077472031953667,5.728481628619161,40.619609250450914,90.40037308832386,9.131767764313972,29.911543556667656,23.442825623948394,19.549173085225036,27.62302527536054,10.8,95.0
2022-03-31 21:00:00,7.1,9.17,4.01,36.05,83.25,9.3,27.45,22.98,19.1,26.33,8.586749253665507,10.07807702870725,5.074025372611025,35.694337577161235,84.01464064463532,8.465361350537744,27.20913389096816,21.24535417378203,18.797434797540646,26.07116861805552,10.7,95.0
2022-03-31 22:00:00,6.34,8.46,3.13,27.74,73.28,8.74,23.96,19.24,18.96,25.04,7.426664639490626,9.081356060559187,4.176323529411765,30.93252534518308,74.95349961116831,7.420349155840981,24.245336901816962,18.784561483094897,18.607058542846385,24.80944082949456,10.5,94.0
2022-03-31 23:00:00,5.74,7.86,2.59,26.97,67.88,7.22,22.64,17.19,18.31,23.36,6.951470040737687,8.523363025970788,3.866911764705882,28.66443134803613,69.3175650420297,6.949233738550148,22.152612705280262,16.99519347751586,18.2544378636286,23.56693123245101,10.5,93.0
2022-04-01 00:00:00,4.75,7.44,2.27,25.2,59.69,6.88,19.48,14.93,17.97,22.45,6.303011394607353,8.027891101918215,3.2661764705882352,25.89786967484819,60.67941925817748,6.6938251494010315,19.400860272919672,14.341378876365392,17.575360385748766,21.95764199104217,10.1,95.0
2022-04-01 01:00:00,4.61,7.3,2.15,27.2,54.25,7.31,17.16,13.4,16.98,20.47,5.8821965504645135,7.606966110692173,2.929264705882353,24.489979834486725,55.44698662389418,6.425177333123597,17.328311210172608,12.43933751956514,17.40537235502062,21.264061329268113,10.0,96.0
2022-04-01 02:00:00,4.13,7.14,1.99,25.75,53.27,6.23,16.14,13.09,18.08,21.41,5.862088998832339,7.597167785210155,2.8194117647058823,23.416253011028598,53.05670447688677,6.199518229504891,15.967090198878903,11.581429491844274,17.236301214946643,21.139412798554474,10.1,97.0
2022-04-01 03:00:00,4.47,7.13,1.99,22.79,54.01,6.32,15.75,12.29,15.92,19.63,6.57376452162939,7.616589866538427,2.7519773528981246,23.020459374597955,52.92099688653892,6.158691489760608,15.800768912531389,11.271226044844363,17.417915327512986,21.496440080885325,10.1,95.0
2022-04-01 04:00:00,3.36,7.28,1.98,24.89,54.37,5.69,16.69,12.45,17.17,20.61,6.125285605538658,7.708137734041924,2.7511054465603637,23.451113836810745,53.61392977497162,6.108379400625007,16.38844956529088,11.458980554757266,17.237253047096328,21.359994081994422,9.8,92.0
2022-04-01 05:00:00,4.74,7.43,2.24,28.23,56.29,7.33,17.35,13.39,18.15,22.25,6.5848793087858155,8.025275285490167,3.3567647058823527,26.244570441790426,57.36527154815832,6.413778559945983,18.263933879440184,12.754970866538715,17.53320993244502,21.981564643668886,9.7,92.0
2022-04-01 06:00:00,5.74,8.54,3.53,33.7,71.69,8.59,22.35,18.66,18.95,25.85,8.08094129150159,9.50133780860783,4.765476029938305,33.2951404381908,73.66557503539521,7.9539933727049075,23.81819908215876,17.184964284269867,18.895,25.944946980814677,9.6,93.0
2022-04-01 07:00:00,9.84,10.13,4.47,39.48,98.43,12.32,31.87,26.96,21.15,29.9,10.226740211560587,10.881719475110895,5.963744805852689,41.47291679203592,98.65322817623507,10.157537125703593,32.24700099726631,25.319145795455853,21.01985294117647,30.089810171676945,9.5,95.0
2022-04-01 08:00:00,11.84,9.75,4.31,38.02,97.76,9.9,30.89,29.53,25.25,31.36,10.820294117647059,10.924264705882353,5.768956462363513,41.6716381708098,100.15632352941176,9.454302863283418,32.87826955336255,28.654179359929643,23.069289141987714,32.450294117647054,10.2,93.0
2022-04-01 09:00:00,8.91,9.23,3.7,38.45,92.7,10.15,28.72,29.06,23.26,31.7,10.80556864211995,10.463970588235293,5.3155882352941175,39.55470588235294,94.78009051511968,9.219261353735206,30.63717544256296,28.549947502500373,23.151562869883694,32.84220588235294,10.4,91.0
2022-04-01 10:00:00,8.8,8.87,3.58,37.37,89.65,8.47,27.82,27.97,22.16,29.72,10.676897896848706,10.016029411764706,4.8424832988318505,37.16063782587001,89.27239729690818,8.628579953262816,28.101776130798548,27.457776984361175,23.28609715018239,32.476260574065186,10.7,91.0
2022-04-01 11:00:00,9.11,8.45,3.55,32.52,85.86,8.55,26.31,27.61,23.15,32.17,10.306745235329782,9.735294117647058,4.731954194308883,35.306675943977346,85.67634600313589,8.53406104682475,26.521786493351925,26.111369760384605,23.523270999077166,32.09951026052851,11.4,87.0
2022-04-01 12:00:00,9.94,8.74,3.39,32.9,85.58,8.86,25.68,26.46,21.7,30.02,10.167883367136191,9.718970588235294,4.621783527949866,35.4315990754319,85.25382352941176,8.35316862424768,25.993154966128664,26.079507394470564,23.11279411764706,31.58617647058824,12.3,83.0
2022-04-01 13:00:00,9.22,8.77,3.3,36.08,88.42,8.26,26.36,27.53,21.56,29.91,10.363618511485598,9.801733957867045,4.525993162832692,37.028057265353006,85.87764705882353,8.552923428729661,26.42624420730635,25.933718624952512,23.153395478247305,31.492823558318452,13.1,78.0
2022-04-01 14:00:00,8.2,9.02,3.28,36.28,83.46,8.95,26.66,25.7,21.77,29.84,10.378790203411867,9.694948865382116,4.373676470588236,35.24763217383036,83.07969531269023,8.686803616716695,25.694790242483926,24.54398987861221,22.787556568614256,30.977906095690347,13.1,80.0
2022-04-01 15:00:00,6.96,8.78,3.32,34.93,80.52,10.24,25.02,24.78,20.95,27.78,9.919098498973431,9.65110758114024,4.413823529411765,34.438133863274196,80.3677066692057,8.206872018618688,24.688414921077,23.197388891992272,21.792247174879485,29.351346958065193,12.9,79.0
