Date,RAIN_DEPTH,AIR_TEMP,AIR_HUMIDITY,WIND_SPEED
21/02/2022 22:00,0,8.6,66,41
21/02/2022 23:00,0,8.5,61,36
22/02/2022 00:00,0,7.9,58,23
22/02/2022 01:00,0,8.5,53,13
22/02/2022 02:00,0,7.4,62,15
22/02/2022 03:00,0,7.7,60,18
22/02/2022 04:00,0,7.1,59,14
22/02/2022 05:00,0,6.4,68,4
22/02/2022 06:00,0,6.9,75,6
22/02/2022 07:00,0,5.6,76,5
22/02/2022 08:00,0,6,77,3
22/02/2022 09:00,0,7.7,68,5
22/02/2022 10:00,0,8.5,67,4
22/02/2022 11:00,0,8.5,65,2
22/02/2022 12:00,0,9.1,70,6
22/02/2022 13:00,0,9.6,67,7
22/02/2022 14:00,0,11.1,54,6
22/02/2022 15:00,0,14.2,27,17
22/02/2022 16:00,0,14.2,26,25
22/02/2022 17:00,0,14.1,26,26
22/02/2022 18:00,0,13.7,25,13
22/02/2022 19:00,0,10.7,65,8
22/02/2022 20:00,0,10.1,72,4
22/02/2022 21:00,0,10.5,39,8
22/02/2022 22:00,0,10.3,36,9
22/02/2022 23:00,0,9.1,46,7
23/02/2022 00:00,0,8.1,53,3
23/02/2022 01:00,0,7.5,55,5
23/02/2022 02:00,0,7.5,51,5
23/02/2022 03:00,0,7,55,5
23/02/2022 04:00,0,6.9,56,3
23/02/2022 05:00,0,6,65,3
23/02/2022 06:00,0,5.9,67,3
23/02/2022 07:00,0,5.5,69,4
23/02/2022 08:00,0,8.5,65,4
23/02/2022 09:00,0,8.8,61,3
23/02/2022 10:00,0,8.4,67,3
23/02/2022 11:00,0,9.1,72,4
23/02/2022 12:00,0,9.5,68,5
23/02/2022 13:00,0,10.2,59,4
23/02/2022 14:00,0,10.4,62,5
23/02/2022 15:00,0,11.1,56,5
23/02/2022 16:00,0,11.5,57,3
23/02/2022 17:00,0,11.3,57,2
23/02/2022 18:00,0,10.3,59,2
23/02/2022 19:00,0,10.2,60,3
23/02/2022 20:00,0,9.4,65,5
23/02/2022 21:00,0,8.9,70,3
23/02/2022 22:00,0,8.2,67,3
23/02/2022 23:00,0,7.8,68,4
24/02/2022 00:00,0,7.4,74,2
24/02/2022 01:00,0,7.6,69,4
24/02/2022 02:00,0,7.4,70,3
24/02/2022 03:00,0,7,73,3
24/02/2022 04:00,0,7.3,74,4
24/02/2022 05:00,0,6.6,78,3
24/02/2022 06:00,0,6.8,78,4
24/02/2022 07:00,0,6.4,77,3
24/02/2022 08:00,0,8.3,68,4
24/02/2022 09:00,0,8.2,73,5
24/02/2022 10:00,0,10.5,74,4
24/02/2022 11:00,0,9.8,76,6
24/02/2022 12:00,0,10.4,68,8
24/02/2022 13:00,0,10.5,68,9
24/02/2022 14:00,0,10.5,73,12
24/02/2022 15:00,0,11.1,61,12
24/02/2022 16:00,0,12,39,7
24/02/2022 17:00,0,10.8,61,4
24/02/2022 18:00,0,10.6,71,8
24/02/2022 19:00,0,10.7,71,6
24/02/2022 20:00,0,10.3,66,4
24/02/2022 21:00,0,10.1,62,4
24/02/2022 22:00,0,10.2,60,6
24/02/2022 23:00,0,9.5,63,6
25/02/2022 00:00,0,9,71,3
25/02/2022 01:00,0,9.8,71,6
25/02/2022 02:00,0,8.7,77,3
25/02/2022 03:00,0,7.7,82,3
25/02/2022 04:00,0,7.8,82,4
25/02/2022 05:00,0,6.9,83,5
25/02/2022 06:00,0,8,76,3
25/02/2022 07:00,0,7.5,82,5
25/02/2022 08:00,0,8.9,77,4
25/02/2022 09:00,0,8.3,81,7
25/02/2022 10:00,0,9,81,5
25/02/2022 11:00,0,8.4,83,9
25/02/2022 12:00,0,8.6,89,13
25/02/2022 13:00,0,8.9,92,8
25/02/2022 14:00,0,9.3,89,3
25/02/2022 15:00,0,9.8,84,2
25/02/2022 16:00,0,9.9,83,6
25/02/2022 17:00,0.1,8.7,79,31
25/02/2022 18:00,0,7.7,74,47
25/02/2022 19:00,0.1,7.2,75,57
25/02/2022 20:00,0.9,6.4,82,56
25/02/2022 21:00,0.1,6.2,74,37
25/02/2022 22:00,0.1,6.4,67,29
25/02/2022 23:00,0,7.2,55,37
26/02/2022 00:00,0,7,59,41
26/02/2022 01:00,0,7,57,42
26/02/2022 02:00,0,6.9,57,28
26/02/2022 03:00,0,7.1,53,30
26/02/2022 04:00,0,7.3,52,32
26/02/2022 05:00,0,7.3,49,25
26/02/2022 06:00,0,7.3,51,23
26/02/2022 07:00,0,7.3,51,29
26/02/2022 08:00,0,7.4,49,26
26/02/2022 09:00,0,7.7,48,22
26/02/2022 10:00,0,7.6,46,24
26/02/2022 11:00,0,8.2,44,28
26/02/2022 12:00,0,8.7,45,32
26/02/2022 13:00,0,9.2,44,31
26/02/2022 14:00,0,9.7,47,30
26/02/2022 15:00,0,10.4,39,34
26/02/2022 16:00,0,10.6,36,37
26/02/2022 17:00,0,9.1,47,34
26/02/2022 18:00,0,8.7,49,35
26/02/2022 19:00,0,8.6,46,29
26/02/2022 20:00,0,8.5,47,26
26/02/2022 21:00,0,8.5,46,35
26/02/2022 22:00,0,8.4,43,34
26/02/2022 23:00,0,8.4,43,33
27/02/2022 00:00,0,8.3,45,46
27/02/2022 01:00,0,8.2,45,49
27/02/2022 02:00,0,8,43,50
27/02/2022 03:00,0,7.9,43,47
27/02/2022 04:00,0,7.7,46,49
27/02/2022 05:00,0,7.5,48,47
27/02/2022 06:00,0,7.4,46,42
27/02/2022 07:00,0,7.2,48,51
27/02/2022 08:00,0,7.1,48,50
27/02/2022 09:00,0,7.5,47,52
27/02/2022 10:00,0,7.6,45,63
27/02/2022 11:00,0,8.1,43,66
27/02/2022 12:00,0,8.8,42,63
27/02/2022 13:00,0,9.2,40,55
27/02/2022 14:00,0,9.7,36,31
27/02/2022 15:00,0,9.9,38,27
27/02/2022 16:00,0,9.8,41,28
27/02/2022 17:00,0,9.2,42,32
27/02/2022 18:00,0,8.3,50,28
27/02/2022 19:00,0,7.7,49,25
27/02/2022 20:00,0,7.6,53,34
27/02/2022 21:00,0,7.4,54,33
27/02/2022 22:00,0,7.6,51,28
27/02/2022 23:00,0,7.7,49,26
28/02/2022 00:00,0,7.8,47,26
28/02/2022 01:00,0,7.9,46,31
28/02/2022 02:00,0,7.7,47,35
28/02/2022 03:00,0,7.4,51,44
28/02/2022 04:00,0,7.2,48,40
28/02/2022 05:00,0,7.1,50,31
28/02/2022 06:00,0,6.5,48,27
28/02/2022 07:00,0,5.9,51,22
28/02/2022 08:00,0,6.4,51,27
28/02/2022 09:00,0,6.9,43,22
28/02/2022 10:00,0,7.5,41,13
28/02/2022 11:00,0,7.7,40,16
28/02/2022 12:00,0,8.5,37,19
28/02/2022 13:00,0,8.8,32,17
28/02/2022 14:00,0,9.7,31,9
28/02/2022 15:00,0,9.6,40,12
28/02/2022 16:00,0,9.5,43,13
28/02/2022 17:00,0,6.7,39,37
28/02/2022 18:00,0,6.3,41,46
28/02/2022 19:00,0,6.4,35,38
28/02/2022 20:00,0,5.9,34,48
28/02/2022 21:00,0,5.5,35,49
28/02/2022 22:00,0,5.4,36,36
28/02/2022 23:00,0,5,33,23
01/03/2022 00:00,0,4.3,42,25
01/03/2022 01:00,0,4.4,44,15
01/03/2022 02:00,0,5.2,44,28
01/03/2022 03:00,0,5.2,41,15
01/03/2022 04:00,0,5.2,47,21
01/03/2022 05:00,0,5.2,42,12
01/03/2022 06:00,0,5.3,40,14
01/03/2022 07:00,0,4.8,43,13
01/03/2022 08:00,0,5.1,45,11
01/03/2022 09:00,0,6.1,45,22
01/03/2022 10:00,0,6.7,36,28
01/03/2022 11:00,0,7.4,32,23
01/03/2022 12:00,0,8.1,33,26
01/03/2022 13:00,0,8.8,35,22
01/03/2022 14:00,0,8.2,40,19
01/03/2022 15:00,0,8,44,22
01/03/2022 16:00,0,8.4,45,17
01/03/2022 17:00,0,8.8,45,14
01/03/2022 18:00,0,8,57,17
01/03/2022 19:00,0,8,56,10
01/03/2022 20:00,0,7,46,6
01/03/2022 21:00,0,6.8,45,13
01/03/2022 22:00,0,6.5,42,15
01/03/2022 23:00,0,6.4,40,12
02/03/2022 00:00,0,6.4,41,15
02/03/2022 01:00,0,6,41,14
02/03/2022 02:00,0,5.4,43,15
02/03/2022 03:00,0,5.3,42,16
02/03/2022 04:00,0,5.1,42,14
02/03/2022 05:00,0,5.3,39,12
02/03/2022 06:00,0,4.8,38,8
02/03/2022 07:00,0,4.4,41,6
02/03/2022 08:00,0,5.3,40,5
02/03/2022 09:00,0,6.7,40,4
02/03/2022 10:00,0,7,43,4
02/03/2022 11:00,0,7.2,48,8
02/03/2022 12:00,0,7.3,50,8
02/03/2022 13:00,0,7.7,46,5
02/03/2022 14:00,0,8.7,46,5
02/03/2022 15:00,0,8.7,44,9
02/03/2022 16:00,0,8.7,44,6
02/03/2022 17:00,0,8.6,43,4
02/03/2022 18:00,0,8.3,49,5
02/03/2022 19:00,0,8,56,3
02/03/2022 20:00,0,7.4,53,6
02/03/2022 21:00,0,6.8,58,6
02/03/2022 22:00,0,6.8,58,4
02/03/2022 23:00,0,5.9,54,6
03/03/2022 00:00,0,5.9,54,4
03/03/2022 01:00,0,5.3,52,7
03/03/2022 02:00,0,5,55,4
03/03/2022 03:00,0,4.6,51,5
03/03/2022 04:00,0,4.6,51,4
03/03/2022 05:00,0,4.5,50,5
03/03/2022 06:00,0,3.9,53,4
03/03/2022 07:00,0,3.8,55,5
03/03/2022 08:00,0,5.6,47,3
03/03/2022 09:00,0,6,51,4
03/03/2022 10:00,0,6.6,55,6
03/03/2022 11:00,0,7.5,50,6
03/03/2022 12:00,0,7.4,54,7
03/03/2022 13:00,0,8,54,7
03/03/2022 14:00,0,7.8,62,6
03/03/2022 15:00,0,8.4,59,4
03/03/2022 16:00,0,8.4,63,3
03/03/2022 17:00,0,8.8,56,4
03/03/2022 18:00,0,8.5,58,2
03/03/2022 19:00,0,8.5,55,3
03/03/2022 20:00,0,7.8,50,4
03/03/2022 21:00,0,7.3,56,5
03/03/2022 22:00,0,7.3,55,3
03/03/2022 23:00,0,6.8,59,3
04/03/2022 00:00,0,6.9,59,4
04/03/2022 01:00,0,8.4,40,12
04/03/2022 02:00,0,9,35,15
04/03/2022 03:00,0,8.4,36,13
04/03/2022 04:00,0,7.9,37,14
04/03/2022 05:00,0,6.9,35,16
04/03/2022 06:00,0,6.4,36,20
04/03/2022 07:00,0,6.1,37,18
04/03/2022 08:00,0,7.1,35,10
04/03/2022 09:00,0,7.9,35,13
04/03/2022 10:00,0,8.8,32,21
04/03/2022 11:00,0,9.5,35,23
04/03/2022 12:00,0,10.1,30,28
04/03/2022 13:00,0,10.7,25,22
04/03/2022 14:00,0,10.9,28,25
04/03/2022 15:00,0,11.1,25,23
04/03/2022 16:00,0,11.2,28,21
04/03/2022 17:00,0,10.9,24,21
04/03/2022 18:00,0,10.3,25,23
04/03/2022 19:00,0,9.4,28,19
04/03/2022 20:00,0,8.7,34,22
04/03/2022 21:00,0,7.6,39,21
04/03/2022 22:00,0,6.6,45,27
04/03/2022 23:00,0,6.3,48,35
05/03/2022 00:00,0,5.9,43,44
05/03/2022 01:00,0,5.7,49,41
05/03/2022 02:00,0,5.3,47,38
05/03/2022 03:00,0,5.3,50,28
05/03/2022 04:00,0,5.3,44,21
05/03/2022 05:00,0,4.9,49,19
05/03/2022 06:00,0,4.5,48,18
05/03/2022 07:00,0,4.2,50,17
05/03/2022 08:00,0,4.7,53,19
05/03/2022 09:00,0,5.4,47,21
05/03/2022 10:00,0,6.3,43,30
05/03/2022 11:00,0,6.6,37,36
05/03/2022 12:00,0,6.8,37,36
05/03/2022 13:00,0,7,41,33
05/03/2022 14:00,0.1,6.8,38,36
05/03/2022 15:00,0,7.6,37,32
05/03/2022 16:00,0,7.8,33,27
05/03/2022 17:00,0,7.6,34,24
05/03/2022 18:00,0,7.1,37,30
05/03/2022 19:00,0,6.7,40,19
05/03/2022 20:00,0,6.2,43,18
05/03/2022 21:00,0,6.1,49,20
05/03/2022 22:00,0,6,50,19
05/03/2022 23:00,0,6,50,23
06/03/2022 00:00,0,5.7,49,24
06/03/2022 01:00,0,5.6,53,22
06/03/2022 02:00,0,5.7,54,32
06/03/2022 03:00,0,5.4,55,31
06/03/2022 04:00,0,5.4,57,30
06/03/2022 05:00,0,5.2,57,28
06/03/2022 06:00,0,5.2,58,27
06/03/2022 07:00,0,5.1,57,27
06/03/2022 08:00,0,5.1,54,26
06/03/2022 09:00,0,5.7,50,28
06/03/2022 10:00,0,6,45,28
06/03/2022 11:00,0,6.4,46,32
06/03/2022 12:00,0,6.8,47,36
06/03/2022 13:00,0,6.9,46,37
06/03/2022 14:00,0,7,46,39
06/03/2022 15:00,0,7,45,34
06/03/2022 16:00,0,7.2,46,33
06/03/2022 17:00,0,7.1,46,34
06/03/2022 18:00,0,7,47,40
06/03/2022 19:00,0,6.6,40,27
06/03/2022 20:00,0,6.4,42,21
06/03/2022 21:00,0,6.4,45,22
06/03/2022 22:00,0,6.3,42,15
06/03/2022 23:00,0,6,44,15
07/03/2022 00:00,0,5.7,46,24
07/03/2022 01:00,0,5.7,44,23
07/03/2022 02:00,0,5.4,44,31
07/03/2022 03:00,0,5.1,45,32
07/03/2022 04:00,0,4.6,45,25
07/03/2022 05:00,0,4.3,45,17
07/03/2022 06:00,0,4.3,53,38
07/03/2022 07:00,0,3.9,54,50
07/03/2022 08:00,0,3.9,53,49
07/03/2022 09:00,0,4.6,52,52
07/03/2022 10:00,0,5.4,45,45
07/03/2022 11:00,0,6.4,43,38
07/03/2022 12:00,0,7.2,39,30
07/03/2022 13:00,0,7.9,35,22
07/03/2022 14:00,0,8.5,32,19
07/03/2022 15:00,0,8.8,32,20
07/03/2022 16:00,0,8.8,32,18
07/03/2022 17:00,0,8.6,31,20
07/03/2022 18:00,0,8,34,22
07/03/2022 19:00,0,7,38,27
07/03/2022 20:00,0,6.2,41,26
07/03/2022 21:00,0,5.6,44,25
07/03/2022 22:00,0,5.2,49,44
07/03/2022 23:00,0,4.8,45,49
08/03/2022 00:00,0,5,41,42
08/03/2022 01:00,0,4.5,40,28
08/03/2022 02:00,0,3.8,41,13
08/03/2022 03:00,0,4.3,38,9
08/03/2022 04:00,0,4.1,39,14
08/03/2022 05:00,0,3.3,46,9
08/03/2022 06:00,0,3.5,48,5
08/03/2022 07:00,0,3.1,49,8
08/03/2022 08:00,0,4.4,49,9
08/03/2022 09:00,0,5.5,41,13
08/03/2022 10:00,0,6.4,34,22
08/03/2022 11:00,0,7.4,34,18
08/03/2022 12:00,0,7.8,29,21
08/03/2022 13:00,0,8.6,32,19
08/03/2022 14:00,0,9,29,21
08/03/2022 15:00,0,8.1,44,20
08/03/2022 16:00,0,8.3,48,23
08/03/2022 17:00,0,8.5,49,22
08/03/2022 18:00,0,8,54,20
08/03/2022 19:00,0,7.9,47,16
08/03/2022 20:00,0,7.3,50,12
08/03/2022 21:00,0,6.5,53,5
08/03/2022 22:00,0,6.2,48,7
08/03/2022 23:00,0,6,51,6
09/03/2022 00:00,0,6.3,42,9
09/03/2022 01:00,0,5.5,43,6
09/03/2022 02:00,0,4.5,53,4
09/03/2022 03:00,0,4.4,52,5
09/03/2022 04:00,0,4.2,50,5
09/03/2022 05:00,0,3.7,55,3
09/03/2022 06:00,0,3.6,53,3
09/03/2022 07:00,0,3.9,54,4
09/03/2022 08:00,0,5.3,44,6
09/03/2022 09:00,0,7.4,42,4
09/03/2022 10:00,0,7.1,52,9
09/03/2022 11:00,0,7.4,54,9
09/03/2022 12:00,0,7.4,61,8
09/03/2022 13:00,0,7.9,62,8
09/03/2022 14:00,0,8.8,51,8
09/03/2022 15:00,0,9.6,45,6
09/03/2022 16:00,0,10.1,42,4
09/03/2022 17:00,0,9.9,48,3
09/03/2022 18:00,0,8.6,55,3
09/03/2022 19:00,0,8.8,52,2
09/03/2022 20:00,0,8.2,60,3
09/03/2022 21:00,0,7.4,62,3
09/03/2022 22:00,0,6.6,64,3
09/03/2022 23:00,0,6.7,62,3
10/03/2022 00:00,0,6,65,3
10/03/2022 01:00,0,5.7,67,2
10/03/2022 02:00,0,5.5,66,3
10/03/2022 03:00,0,5.5,66,3
10/03/2022 04:00,0,4.9,65,3
10/03/2022 05:00,0,5.4,60,4
10/03/2022 06:00,0,4.6,64,3
10/03/2022 07:00,0,5,61,5
10/03/2022 08:00,0,6.2,56,4
10/03/2022 09:00,0,7,61,2
10/03/2022 10:00,0,7.7,68,3
10/03/2022 11:00,0,8.3,68,5
10/03/2022 12:00,0,8.7,60,6
10/03/2022 13:00,0,8.5,66,6
10/03/2022 14:00,0,9.5,67,5
10/03/2022 15:00,0,11.2,66,2
10/03/2022 16:00,0,10.3,58,2
10/03/2022 17:00,0,11.3,52,4
10/03/2022 18:00,0,10,55,4
10/03/2022 19:00,0,9.5,56,3
10/03/2022 20:00,0,10.5,41,6
10/03/2022 21:00,0,9.3,45,17
10/03/2022 22:00,0,8.5,50,21
10/03/2022 23:00,0,8,48,33
11/03/2022 00:00,0,7.8,46,32
11/03/2022 01:00,0,7.5,46,31
11/03/2022 02:00,0,7.3,45,36
11/03/2022 03:00,0,7.2,42,33
11/03/2022 04:00,0,7,41,32
11/03/2022 05:00,0,6.7,39,28
11/03/2022 06:00,0,6.6,36,25
11/03/2022 07:00,0,6.8,35,21
11/03/2022 08:00,0,6.6,33,14
11/03/2022 09:00,0,6.8,33,14
11/03/2022 10:00,0,7.1,35,12
11/03/2022 11:00,0,7.4,35,16
11/03/2022 12:00,0,7.6,40,17
11/03/2022 13:00,0,7.7,42,19
11/03/2022 14:00,0,7.7,41,12
11/03/2022 15:00,0,7.8,42,15
11/03/2022 16:00,0,8.2,42,12
11/03/2022 17:00,0,8.3,38,13
11/03/2022 18:00,0,8,41,14
11/03/2022 19:00,0,7.3,38,15
11/03/2022 20:00,0,6.8,39,29
11/03/2022 21:00,0,6,39,31
11/03/2022 22:00,0,5.5,43,30
11/03/2022 23:00,0,5.4,42,33
12/03/2022 00:00,0,4.3,43,39
12/03/2022 01:00,0,4,43,47
12/03/2022 02:00,0,3.8,39,44
12/03/2022 03:00,0,3.5,38,32
12/03/2022 04:00,0,3.3,40,31
12/03/2022 05:00,0,3.3,38,33
12/03/2022 06:00,0,2.9,40,31
12/03/2022 07:00,0,2.8,38,29
12/03/2022 08:00,0,3.5,33,24
12/03/2022 09:00,0,5.1,33,24
12/03/2022 10:00,0,6.6,26,22
12/03/2022 11:00,0,7.4,26,17
12/03/2022 12:00,0,8.5,24,16
12/03/2022 13:00,0,7.3,40,19
12/03/2022 14:00,0,7.5,44,23
12/03/2022 15:00,0,7.7,42,18
12/03/2022 16:00,0,7.8,45,15
12/03/2022 17:00,0,7.9,46,12
12/03/2022 18:00,0,7.5,44,9
12/03/2022 19:00,0,7.4,44,7
12/03/2022 20:00,0,6.5,52,5
12/03/2022 21:00,0,6.1,54,5
12/03/2022 22:00,0,5.4,56,4
12/03/2022 23:00,0,4.9,56,5
13/03/2022 00:00,0,5,55,6
13/03/2022 01:00,0,4.5,40,8
13/03/2022 02:00,0,4,39,5
13/03/2022 03:00,0,3.8,42,5
13/03/2022 04:00,0,3.1,48,4
13/03/2022 05:00,0,3.1,43,3
13/03/2022 06:00,0,2.9,50,5
13/03/2022 07:00,0,3.6,50,4
13/03/2022 08:00,0,6.4,49,2
13/03/2022 09:00,0,6,45,2
13/03/2022 10:00,0,6.3,51,8
13/03/2022 11:00,0,6.6,51,13
13/03/2022 12:00,0,7.1,48,16
13/03/2022 13:00,0,7.9,47,18
13/03/2022 14:00,0,8.1,51,17
13/03/2022 15:00,0,8.6,55,14
13/03/2022 16:00,0,8.7,55,12
13/03/2022 17:00,0,9.2,56,10
13/03/2022 18:00,0,8.7,58,10
13/03/2022 19:00,0,8.5,62,9
13/03/2022 20:00,0,7.9,62,6
13/03/2022 21:00,0,7.4,63,5
13/03/2022 22:00,0,7.6,62,5
13/03/2022 23:00,0,6.8,62,4
14/03/2022 00:00,0,6.3,64,4
14/03/2022 01:00,0,5.6,66,5
14/03/2022 02:00,0,5.5,67,4
14/03/2022 03:00,0,5.2,69,4
14/03/2022 04:00,0,5.1,67,7
14/03/2022 05:00,0,4.8,71,3
14/03/2022 06:00,0,5,73,4
14/03/2022 07:00,0,5.6,73,5
14/03/2022 08:00,0,6.7,70,4
14/03/2022 09:00,0,7.3,74,4
14/03/2022 10:00,0,7.8,71,2
14/03/2022 11:00,0,8.2,66,4
14/03/2022 12:00,0,8.7,65,5
14/03/2022 13:00,0,9.1,66,9
14/03/2022 14:00,0,9.3,69,13
14/03/2022 15:00,0,9.8,65,8
14/03/2022 16:00,0,10.1,68,8
14/03/2022 17:00,0,9.7,71,8
14/03/2022 18:00,0,9.3,71,4
14/03/2022 19:00,0,9.5,68,3
14/03/2022 20:00,0,9.1,71,4
14/03/2022 21:00,0,8.7,68,5
14/03/2022 22:00,0,8.3,70,5
14/03/2022 23:00,0,8,70,6
15/03/2022 00:00,0,7.2,73,3
15/03/2022 01:00,0,7.2,72,3
15/03/2022 02:00,0,7,72,3
15/03/2022 03:00,0,6.5,73,2
15/03/2022 04:00,0,6.4,74,4
15/03/2022 05:00,0,6.4,74,3
15/03/2022 06:00,0,6.8,73,4
15/03/2022 07:00,0,6.6,75,4
15/03/2022 08:00,0,7.2,74,3
15/03/2022 09:00,0,8.4,73,2
15/03/2022 10:00,0,8.2,76,8
15/03/2022 11:00,0,8.4,77,10
15/03/2022 12:00,0,8.8,77,10
15/03/2022 13:00,0,9.1,75,13
15/03/2022 14:00,0,9.5,73,9
15/03/2022 15:00,0,9.6,71,5
15/03/2022 16:00,0,9.6,76,3
15/03/2022 17:00,0,9.2,75,2
15/03/2022 18:00,0,9.2,77,1
15/03/2022 19:00,0,9.4,76,1
15/03/2022 20:00,0,9.5,75,3
15/03/2022 21:00,0,9.4,76,4
15/03/2022 22:00,0,9.3,76,5
15/03/2022 23:00,0,9.2,78,3
16/03/2022 00:00,0,9.4,78,7
16/03/2022 01:00,0,9.4,78,7
16/03/2022 02:00,0,9.2,79,8
16/03/2022 03:00,0,9.3,80,7
16/03/2022 04:00,0,9.6,79,6
16/03/2022 05:00,0,9.7,78,6
16/03/2022 06:00,0,9.8,78,6
16/03/2022 07:00,0,9.9,79,6
16/03/2022 08:00,0,10.1,79,2
16/03/2022 09:00,0,10.3,78,3
16/03/2022 10:00,0,10.4,78,8
16/03/2022 11:00,0,9.8,85,11
16/03/2022 12:00,0,9.8,84,13
16/03/2022 13:00,0,9.8,88,12
16/03/2022 14:00,0,9.8,89,11
16/03/2022 15:00,0,9.7,89,11
16/03/2022 16:00,0,9.8,87,12
16/03/2022 17:00,0,9.8,84,8
16/03/2022 18:00,0,9.8,82,5
16/03/2022 19:00,0,9.5,83,2
16/03/2022 20:00,0,9.2,86,3
16/03/2022 21:00,0,9.4,85,2
16/03/2022 22:00,0,9,86,5
16/03/2022 23:00,0,9.3,85,4
17/03/2022 00:00,0,8.8,88,5
17/03/2022 01:00,0,9.4,87,4
17/03/2022 02:00,0,12.1,59,11
17/03/2022 03:00,0,12.5,47,9
17/03/2022 04:00,0,12.6,44,13
17/03/2022 05:00,0,12.6,45,8
17/03/2022 06:00,0,12.7,46,17
17/03/2022 07:00,0,12.7,45,20
17/03/2022 08:00,0,12.7,45,14
17/03/2022 09:00,0,12.8,46,18
17/03/2022 10:00,0,13.3,46,26
17/03/2022 11:00,0,13.8,42,23
17/03/2022 12:00,0,14.4,38,18
17/03/2022 13:00,0,14.6,39,23
17/03/2022 14:00,0,14.7,39,29
17/03/2022 15:00,0,14.9,39,31
17/03/2022 16:00,0,14.7,39,30
17/03/2022 17:00,0,14.4,41,26
17/03/2022 18:00,0,14.6,37,18
17/03/2022 19:00,0,14.1,39,21
17/03/2022 20:00,0,13.7,41,29
17/03/2022 21:00,0,13.5,40,22
17/03/2022 22:00,0,13,42,12
17/03/2022 23:00,0,12.7,43,17
18/03/2022 00:00,0,12.8,41,17
18/03/2022 01:00,0,12.4,41,13
18/03/2022 02:00,0,11.9,45,25
18/03/2022 03:00,0,11.6,48,43
18/03/2022 04:00,0,11.2,51,48
18/03/2022 05:00,0,11,51,48
18/03/2022 06:00,0,10.6,52,50
18/03/2022 07:00,0,10.4,53,53
18/03/2022 08:00,0,10.2,54,56
18/03/2022 09:00,0,11,48,48
18/03/2022 10:00,0,11.8,44,29
18/03/2022 11:00,0,11.8,47,39
18/03/2022 12:00,0,12.6,41,50
18/03/2022 13:00,0,13,40,48
18/03/2022 14:00,0,13.6,36,46
18/03/2022 15:00,0,13.7,38,44
18/03/2022 16:00,0,13.6,38,49
18/03/2022 17:00,0,13.4,38,43
18/03/2022 18:00,0,11.9,43,49
18/03/2022 19:00,0,11.3,45,53
18/03/2022 20:00,0,11,44,59
18/03/2022 21:00,0,10.5,46,61
18/03/2022 22:00,0,10.3,46,63
18/03/2022 23:00,0,10.1,45,63
19/03/2022 00:00,0,9.9,46,59
19/03/2022 01:00,0,9.7,47,60
19/03/2022 02:00,0,9.5,47,62
19/03/2022 03:00,0,9.4,46,56
19/03/2022 04:00,0,9.1,46,50
19/03/2022 05:00,0,9,47,51
19/03/2022 06:00,0,8.9,47,55
19/03/2022 07:00,0,8.8,45,54
19/03/2022 08:00,0,9.2,43,55
19/03/2022 09:00,0,9.8,36,36
19/03/2022 10:00,0,11,33,32
19/03/2022 11:00,0,11.3,36,33
19/03/2022 12:00,0,11.9,33,30
19/03/2022 13:00,0,13,31,28
19/03/2022 14:00,0,13.3,30,29
19/03/2022 15:00,0,13.8,29,32
19/03/2022 16:00,0,13.8,27,32
19/03/2022 17:00,0,10.9,52,17
19/03/2022 18:00,0,10.2,61,14
19/03/2022 19:00,0,11.8,36,11
19/03/2022 20:00,0,11.2,38,28
19/03/2022 21:00,0,10.6,42,32
19/03/2022 22:00,0,10.4,41,33
19/03/2022 23:00,0,10.2,42,
20/03/2022 00:00,0,9.8,45,
20/03/2022 01:00,0,9.5,45,
20/03/2022 02:00,0,9.2,45,
20/03/2022 03:00,0,9.1,45,36
20/03/2022 04:00,0,9.1,42,36
20/03/2022 05:00,0,8.6,41,36
20/03/2022 06:00,0,8.3,42,28
20/03/2022 07:00,0,8.2,43,28
20/03/2022 08:00,0,8.9,38,36
20/03/2022 09:00,0,9.6,36,39
20/03/2022 10:00,0,10.9,29,30
20/03/2022 11:00,0,11.6,25,26
20/03/2022 12:00,0,11.7,28,29
20/03/2022 13:00,0,12.3,26,28
20/03/2022 14:00,0,12.6,22,25
20/03/2022 15:00,0,12.8,21,27
20/03/2022 16:00,0,12.6,21,26
20/03/2022 17:00,0,11.7,27,28
20/03/2022 18:00,0,11.4,27,32
20/03/2022 19:00,0,10.8,24,26
20/03/2022 20:00,0,10.2,24,26
20/03/2022 21:00,0,9.7,28,33
20/03/2022 22:00,0,9.2,30,34
20/03/2022 23:00,0,8.8,33,36
21/03/2022 00:00,0,8.2,33,37
21/03/2022 01:00,0,7.9,36,32
21/03/2022 02:00,0,7.6,36,30
21/03/2022 03:00,0,7.3,36,35
21/03/2022 04:00,0,6.9,36,32
21/03/2022 05:00,0,7.2,32,35
21/03/2022 06:00,0,7.1,32,27
21/03/2022 07:00,0,7,36,25
21/03/2022 08:00,0,8,35,33
21/03/2022 09:00,0,9.2,33,32
21/03/2022 10:00,0,10.5,24,23
21/03/2022 11:00,0,11.8,24,20
21/03/2022 12:00,0,13,20,17
21/03/2022 13:00,0,13.1,25,19
21/03/2022 14:00,0,13.9,20,22
21/03/2022 15:00,0,10.1,63,18
21/03/2022 16:00,0,10.3,,14
21/03/2022 17:00,0,10.1,64,18
21/03/2022 18:00,0,14.1,20,17
21/03/2022 19:00,0,12.9,22,13
